"10117","金华伊琳化妆品厂","仁和地区石园北区甲65号","91330703582658098B","邓凯","夏晓勇","侯晓华","浙江省金华市金东区康济北街878号2号厂房","蜡基单元；气雾剂及有机溶剂单元；（具体产品类别见副本）","金东区市场监督管理局","应荣宝陈雄文","浙妆20160315","浙江省食品药品监督管理局","陈时飞","2017-12-15","2021-12-26"
"10118","杭州汀之兰化妆品有限公司","北苑路108号","913301103113603298","龚建平","俞春霞","孙世华","浙江省杭州市余杭区余杭街道胜义路5号","一般液态单元；膏霜乳液单元（具体产品类别见副本）","杭州市市场监督管理局、杭州市余杭区市场监督管理局","杨文达，庄蓓蓓，金伟","浙妆20160194","浙江省食品药品监督管理局","陈时飞","2016-12-09","2021-12-08"
"10119","杭州黛娜化妆品有限公司","后海南沿丁1号","56302791-X","沈云飞","夏雄峰","俞荣凌","余杭区瓶窑镇乌山村","气雾剂及有机溶剂单元（具体产品类别见副本）","杭州市市场监督管理局、杭州市余杭区市场监督管理局","杨文达，庄蓓蓓，金伟","浙妆20160101","浙江省食品药品监督管理局","陈时飞","2016-10-20","2019-12-30"
"10120","义乌市希秀化妆品有限公司","农光里36楼南侧劲松农光里农贸市场一层3034","91330782344096974U","郭海威","郭海威","刘腾中","浙江省金华市义乌市佛堂镇义南工业园区葛仙路66号","蜡基单元（具体产品类别见副本）","义乌市市场监督管理局","钱籽骏，俞凯","浙妆20160116","浙江省食品药品监督管理局","陈书来","2018-10-30","2020-01-21"
"10121","义乌市佳妍化妆品有限公司","庙城镇庙城村十字街路北东侧C04号","91330782MA2DBWTR5E","彭达权","彭达权","楼鹏","浙江省金华市义乌市义亭镇甘塘西路12号（义乌市西城塑料制品厂内生产楼5楼）","蜡基单元；（具体产品类别见副本）","义乌市市场监督管理局","俞殷子，李康","浙妆20180057","浙江省食品药品监督管理局","陈书来","2018-09-05","2023-09-04"
"10122","金华市人河化妆品有限公司","南法信镇府前街焦各庄路55号","91330703589036654T","何基海","何雪池","何文楷","浙江省金华市金东区江东镇南下王村金武公路边","气雾剂及有机溶剂单元；蜡基单元；粉单元（具体产品类别见副本）","金东区市场监督管理局","方旭辉刘祖兵","浙妆20160333","浙江省食品药品监督管理局","陈时飞","2017-04-24","2021-12-28"
"10123","义乌蝶雨生物科技有限公司","皇木厂路3号院","91330782307496581H","李赛赛","李赛赛","徐伟","浙江省金华市义乌市义亭镇稠义西路175号","粉单元；蜡基单元（具体产品类别见副本）","义乌市市场监督管理局","王亮俞殷子","浙妆20160238","浙江省食品药品监督管理局","陈时飞","2017-01-11","2021-12-14"
"10124","湖州妍研化妆品有限公司","百子湾西里403号楼负一层","91330502MA29KWHW5U","费敏","费敏","潘跃权","浙江省湖州市吴兴区埭溪镇上强工业功能区国道北路20号1幢1-4层","气雾剂及有机溶剂单元；（具体产品类别见副本）","湖州市市场监督管理局、湖州市吴兴区市场监督管理局","王枫，杨建平，缪玥","浙妆20180069","浙江省食品药品监督管理局","陈书来","2018-11-27","2023-09-28"
"10125","温州市奇美美肤品有限公司","顺一条8号","913303277043701141","丁学聪","丁学聪","崔立国","浙江省温州市苍南县灵溪镇西程村路448号","粉单元；一般液态单元；膏霜乳液单元；（具体产品类别见副本）","苍南县市场监督管理局","张金凌，吴正敏","浙妆20160233","浙江省食品药品监督管理局","陈时飞","2016-12-15","2018-08-21"
"10126","义乌市欧忆化妆品有限公司","沿河景观路47-4号","91330782MA29Q0799E","陈吉和","陈吉和","赵鹏","浙江省金华市义乌市义亭镇五联路195号四楼","蜡基单元；（具体产品类别见副本）","义乌市市场监督管理局","杨志琴，李康","浙妆20180032","浙江省食品药品监督管理局","陈书来","2018-05-08","2023-05-07"
"10127","浙江舟山科成制药有限公司","黄亦路如家莫菜酒店旁","91330921704658468X","毛伟平","毛伟平","毛伟平","浙江省舟山市岱山县东沙镇兴东大道96号","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；粉单元；膏霜乳液单元；（具体产品类别见副本）","舟山市市场监督管理局岱山县市场监督管理局","郑伟明钱梅","浙妆20160234","浙江省食品药品监督管理局","陈时飞","2016-12-16","2021-12-15"
"10128","金华铂海菲日化有限公司","方式渠路与昌金路交叉口西50米","91330781MA29LHFU00","叶强","叶强","谢旭峰","浙江省金华市兰溪市兰江街道夏荷路39号","气雾剂及有机溶剂单元；（具体产品类别见副本）","兰溪市市场监督管理局","吴生有，邵越","浙妆20180004","浙江省食品药品监督管理局","陈时飞","2018-01-12","2023-01-11"
"10129","浙江美之源化妆品有限公司","大灰厂东路西50米","9133078277435294XM","楼利进","楼利进","张影","浙江省金华市义乌市义东工业园区武岩北路11号","气雾剂及有机溶剂单元；膏霜乳液单元；一般液态单元；（具体产品类别见副本）","义乌市市场监督管理局","黄凌云王皓露","浙妆20160258","浙江省食品药品监督管理局","陈时飞","2016-12-20","2021-12-19"
"10130","浙江省诸暨市越翠实业有限公司","古北水镇小岭村10-2号","14629096-0","许培法","楼小丽","顾海霞","浙江省绍兴市诸暨市牌头镇长潭街","粉单元；（具体产品类别见副本）","诸暨市市场监督管理局","寿浩林，常昊","浙妆20160220","浙江省食品药品监督管理局","陈时飞","2016-12-13","2021-12-12"
"10131","杭州优莉美化妆品有限公司","垡头西里13号院7号工场自如寓A121室","913301106945810562","黄伟建","陈靖","陈靖","杭州余杭区余杭经济开发区新丝路227号","一般液态单元；膏霜乳液单元；粉单元；（具体产品类别见副本）","杭州市市场监督管理局、杭州市余杭区市场监督管理局","杨文达，庄蓓蓓，金伟","浙妆20160029","浙江省食品药品监督管理局","陈时飞","2017-08-14","2022-08-13"
"10132","浦江县艾迪化妆品厂","金盏路京客隆对面","32989777-3","","费晓东","陈丽芳","浙江省金华市浦江县永在大道999号新办公楼南3楼","蜡基单元（具体产品类别见副本）","浦江县市场监督管理局","潘学仁韩骞","浙妆20160216","浙江省食品药品监督管理局","陈时飞","2016-12-13","2019-11-18"
"10133","东阳市爱艺化妆品有限公司","大众公园","91330783MA28DE2L1G","雷新发","雷新发","曹俊凯","浙江省金华市东阳市江北街道高科技工业园区","蜡基单元；（具体产品类别见副本）","东阳市市场监督管理局","李华东刘烽","浙妆20160077","浙江省食品药品监督管理局","陈时飞","2017-11-16","2021-09-28"
"10134","金华维尔美化妆品有限公司","平房乡黄杉木店路产业园区4号院106室","9133070032957355XA","SAMIELBADAOUI","SAMIELBADAOUI","何柳枚","浙江省金华市金东区金东经济开发区金港大道西1999号","膏霜乳液单元；粉单元；蜡基单元；（具体产品类别见副本）","金东区市场监督管理局","朱小明吴能安","浙妆20160156","浙江省食品药品监督管理局","陈时飞","2017-07-05","2021-11-16"
"10135","浙江瑞丽科技有限公司","上地西路41号院1号楼乐府KTV地下一层A001-A051","91330781052809776G","王全学","刘春荣","王全学","浙江省金华市兰溪市经济开发区秋菱路92号","粉单元；蜡基单元；气雾剂及有机溶剂单元（具体产品类别见副本）","兰溪市市场监督管理局","胡旭岚汤一凡","浙妆20160313","浙江省食品药品监督管理局","陈时飞","2016-12-27","2021-12-26"
"10136","玉环县健翔美容日化厂","圆明园东门","913310216100982012","金谘贤","金谘贤","金霄玲","浙江省台州市玉环县楚门镇马山村山脚南45号","膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品（具体产品类别见副本）","玉环县市场监督管理局","王子顺，李林","浙妆20160068","浙江省食品药品监督管理局","陈时飞","2016-09-18","2021-09-17"
"10137","东阳市妆妮美化妆品有限公司","东四环中路78号2层2-B","913307830583412546","虞清波","虞清波","马兰芳","浙江省金华市东阳市江北街道轻工业园区","气雾剂及有机溶剂单元（具体产品类别见副本）","东阳市市场监督管理局","许向军李华东","浙妆20160244","浙江省食品药品监督管理局","陈时飞","2016-12-19","2019-08-04"
"10138","浙江康知秀日用品有限公司","沿河景观路84-2号","91330781MA2DBGC454","吴益斌","吴益斌","庄亚红","浙江省金华市兰溪市上华街道康恩贝大道3号3号楼1层","一般液态单元；膏霜乳液单元；（具体产品类别见副本）","兰溪市市场监督管理局","盛志杰，赵哲如","浙妆20180060","浙江省食品药品监督管理局","陈书来","2018-09-17","2023-09-16"
"10139","义乌市庆鹏化妆品有限公司","太海路东50米","91330782757099428E","朱友明","楼晓寒","朱鹏","浙江省金华市义乌市义亭镇相宜路86号","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；气雾剂及有机溶剂单元；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；（具体产品类别见副本）","义乌市市场监督管理局","王亮俞殷子","浙妆20160200","浙江省食品药品监督管理局","陈书来","2018-03-26","2021-12-08"
"10140","兰溪市梦蝶化妆品有限公司","东城家乐福后门对面","91330781350165120U","张云仙","朱炳灶","王伟英","浙江省金华市兰溪市云山街道黄泥岭村","粉单元；（具体产品类别见副本）","兰溪市市场监督管理局","吴生有陈灵","浙妆20160261","浙江省食品药品监督管理局","陈时飞","2016-12-21","2019-07-02"
"10141","宁波上格日化科技有限公司","莲花池东路51号","913302827685404774","周国乃","周国乃","王维锋","浙江省宁波市慈溪市坎墩街道工业区西二路西","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品（具体产品类别见副本）","慈溪市市场监督管理局","孙国平，周小鼎","浙妆20160209","浙江省食品药品监督管理局","陈时飞","2017-08-03","2022-08-02"
"10142","杭州欧迪芬化妆品有限公司","赵公口桥南光彩路慧时欣园10号楼如家酒店一层","9133011025543082XK","冯建忠","张杭华","乔文豪","杭州市余杭区百丈镇百业路4号1至2层
","一般液态单元；膏霜乳液单元（具体产品类别见副本）","杭州市市场监督管理局、杭州市余杭区市场监督管理局","杨文达，庄蓓蓓，金伟","浙妆20160023","浙江省食品药品监督管理局","陈时飞","2016-06-20","2021-06-19"
"10143","浙江雅思丽化妆品有限公司","康健胡同2号","91330782609788678Q","龚乘锋","龚乘锋","刘桂荣","浙江省金华市义乌市义亭镇稠义西路163号","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；粉单元；气雾剂及有机溶剂单元；蜡基单元；（具体产品类别见副本）","义乌市市场监督管理局","俞殷子王亮","浙妆20160207","浙江省食品药品监督管理局","陈书来","2019-01-11","2021-12-04"
"10144","浙江翠迪鸟化妆品有限公司","苏州街15号","91330783MA29RM3568","徐许召","徐许召","叶宣","浙江省金华市东阳市六石街道长松岗工业功能区A18地块四层","膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；蜡基单元；（具体产品类别见副本）","东阳市市场监督管理局","李华东，华巧婷","浙妆20180054","浙江省食品药品监督管理局","陈书来","2018-09-05","2023-09-04"
"10145","杭州传化日用品有限公司","常营中路8号","91330109743493109W","吴建华","朱涤飞","李智钢","浙江省杭州市萧山区宁围镇宁新村","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品（具体产品类别见副本）","杭州市市场监督管理局、杭州市萧山区市场监督管理局","魏冠红，马杭圣，顾晓华，朱明，漏佳伟","浙妆20170012","浙江省食品药品监督管理局","陈时飞","2017-02-06","2022-02-05"
"10146","宁波曜湖生物科技有限公司","延寿镇牛蹄岭旅游新村","91330226MA2911461R","胡斌","何伟","王可衣","浙江省宁波市宁海县桃源街道科九南路6号","一般液态单元；膏霜乳液单元；（具体产品类别见副本）","宁海县市场监督管理局","江慧琴，陈巧巧","浙妆20170047","浙江省食品药品监督管理局","陈时飞","2017-11-24","2022-11-23"
"10147","义乌市浪涛化妆品有限公司","中关村南大街甲12号寰太大厦1楼","91330782742031543D","罗则球","罗则球","陈宗伦","浙江省金华市义乌市义东工业园区","气雾剂及有机溶剂单元（具体产品类别见副本）","义乌市市场监督管理局","黄凌云王皓露","浙妆20160304","浙江省食品药品监督管理局","陈时飞","2016-12-26","2021-12-25"
"10148","磐安县众人化妆品有限公司","颐和园路8号畅春园美食街A20A号","913307270928181598","盛礼栋","盛礼栋","施昕晖","浙江省金华市磐安县新城区古峰路15号","气雾剂及有机溶剂单元（具体产品类别见副本）","磐安县市场监督管理局","张晓晖楼宾野","浙妆20160137","浙江省食品药品监督管理局","陈时飞","2016-11-14","2021-11-13"
"10149","宁波联化家居用品有限公司","三丰北里2号悠唐购物中心5楼","913302117867741463","楼菊亿","周峰","罗德水","浙江省宁波市镇海区骆驼街道桕墅方南路27号","一般液态单元；膏霜乳液单元（具体产品类别见副本）","宁波市镇海区市场监督管理局","陈维红，高晓霞","浙妆20160019","浙江省食品药品监督管理局","陈时飞","2017-06-02","2022-06-01"
"10150","浙江泰康生物科技有限公司","车公庄大街9号院五栋大楼A栋1单元1楼","91330802730303724K","陈林心","陈林心","陈礼燕","浙江省衢州市柯城区双港街道曙光路10号","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；牙膏单元（具体产品类别见副本）","柯城区市场监督管理局","王建清姜欣","浙妆20160162","浙江省食品药品监督管理局","陈时飞","2016-11-21","2021-11-20"
"10151","台州市倩丝化妆品有限公司","苏州街15号","331002000065267","林海波","林海波","王玲萍","浙江省台州市椒江区东山工业小区（台州椒江农村合作银行东山支行向南100米）","粉单元（具体产品类别见副本）","椒江区市场监督管理局","黄竹颖，张薇","浙妆20160348","浙江省食品药品监督管理局","陈时飞","2016-12-30","2021-12-29"
"10152","纳爱斯集团有限公司","慧忠路亚运村安慧里2区4号楼","913311007272035890","何丽明","何丽明","朱林军","浙江省丽水市上水南3号","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；牙膏单元；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；（具体产品类别见副本）","莲都区市场监督管理局","瞿颖，徐宏洁","浙妆20160103","浙江省食品药品监督管理局","陈书来","2018-08-29","2021-10-23"
"10153","杭州协合医疗用品有限公司","宜居南路2号楼四元桥家乐福3楼","91330101747181911R","沈晶","孙伟庆","倪英英","浙江省杭州市江干区杭州经济技术开发区10号大街(东)125号","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；（具体产品类别见副本）","杭州市市场监督管理局、杭州市市场监督管理局经济技术开发区分局","钱江，韩璐","浙妆20160035","浙江省食品药品监督管理局","陈时飞","2017-08-31","2021-07-10"
"10154","杭州柏雅化妆品有限公司","丰台北路18号院5号楼恒泰广场4层","91330122574364604N","陈静","陈静","叶强","浙江省杭州市桐庐县横村镇龙腾路218号3号厂房","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；气雾剂及有机溶剂单元（具体产品类别见副本）","杭州市市场监督管理局、桐庐县市场监督管理局","简洪晔","浙妆20160278","浙江省食品药品监督管理局","陈时飞","2016-12-26","2021-12-25"
"10155","浙江欣妃化妆品有限公司","东三环劲松南路1号海文大厦1层","91330782MA29QE6M74","孙卫星","孙卫星","方巧琴","浙江省金华市义乌市廿三里街道义东工业区武康路219号","粉单元；气雾剂及有机溶剂单元；蜡基单元；（具体产品类别见副本）","义乌市市场监督管理局","王皓露，吴依达","浙妆20180076","浙江省食品药品监督管理局","陈书来","2018-11-27","2023-07-03"
"10156","杭州千岛湖康诺邦健康产品有限公司","酒仙桥北路2号","9133012708888337XR","胡钢亮","吴红宇","洪辉","浙江省杭州市淳安县千岛湖高铁新区生态产业园园区大道7号","一般液态单元；膏霜乳液单元（具体产品类别见副本）","杭州市市场监督管理局、淳安县市场监督管理局","王洁，李来胜","浙妆20160293","浙江省食品药品监督管理局","陈时飞","2016-12-27","2021-12-26"
"10157","义乌市瑞琳化妆品有限公司","志新路二里庄35号楼","91330782MA29P5LB21","何佳玫","何佳玫","吴媛珍","浙江省金华市义乌市廿三里街道义东工业园区（义乌市矫翔袜业有限公司内）","粉单元；蜡基单元；（具体产品类别见副本）","义乌市市场监督管理局","黄凌云，施鸿毅","浙妆20180012","浙江省食品药品监督管理局","陈书来","2018-02-07","2023-02-06"
"10158","金华市百姿化妆品有限公司","清河中街68号华润五彩城购物中心东区5层L558A","91330703780453747U","洪霞","洪霞","汤辉","浙江省金华市金东区曹宅工业区","膏霜乳液单元；粉单元；气雾剂及有机溶剂单元；蜡基单元；（具体产品类别见副本）","金东区市场监督管理局","徐承宇，徐晨灿","浙妆20160310","浙江省食品药品监督管理局","陈时飞","2018-07-02","2021-12-26"
"10159","南六企业（平湖）有限公司","丰科路6号院万达广场5层5003号","9133040075709511X8","黄清山","郑德明","徐娟","浙江省嘉兴市平湖市经济开发区新凯路2188号","一般液态单元；膏霜乳液单元（具体产品类别见副本）","平湖市市场监督管理局","林伟时游","浙妆20160050","浙江省食品药品监督管理局","陈时飞","2016-08-05","2021-08-04"
"10160","义乌市莎达化妆品有限公司","王府井大街218-3号新天地宾馆一层","91330782680707615W","王国平","朱利平","佘彬","浙江省金华市义乌市义南工业区稠佛路188号","气雾剂及有机溶剂单元（具体产品类别见副本）","义乌市市场监督管理局","朱泮晓吴涛","浙妆20160236","浙江省食品药品监督管理局","陈时飞","2016-12-15","2021-12-14"
"10161","庆元县艾莱曼笔业有限公司","青东商务区青竹宾馆一楼","913311266651981544","吴森","吴松伟","吴松伟","浙江省丽水市庆元县松源街道星光路93号","蜡基单元（具体产品类别见副本）","庆元县市场监督管理局","真顺和，胡星星","浙妆20160338","浙江省食品药品监督管理局","陈时飞","2016-12-29","2021-12-28"
"10162","金华皇嘉化妆品有限公司","绿地缤纷城2期3层","91330700MA28QA4D9E","梅瓦林.杰克逊","梅瓦林.杰克逊","雷燕","浙江省金华市经济技术开发区白露街226号2幢","蜡基单元；粉单元；（具体产品类别见副本）","金华市市场监督管理局经济技术开发区分局金","范育东，王智羽","浙妆20180061","浙江省食品药品监督管理局","陈书来","2018-09-28","2023-09-27"
"10163","兰溪市聚亨化妆品有限公司","新东路甲5号","32788909-1","盘刘军","盘刘军","向云云","浙江省金华市兰溪市横溪镇国庆新区","蜡基单元（具体产品类别见副本）","兰溪市市场监督管理局","胡靖康章亚妮","浙妆20160281","浙江省食品药品监督管理局","陈时飞","2016-12-26","2019-05-12"
"10164","浙江黄岩豪晖化妆品有限公司","金宝街88号金宝汇购物中心5层","331003000002587","周朝晖","周朝晖","张凯","浙江省台州市黄岩区江口镇江宁路6号","粉单元；一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；（具体产品类别见副本）","黄岩区市场监督管理局","金滔，潘苗初","浙妆20160360","浙江省食品药品监督管理局","陈时飞","2016-12-30","2021-12-29"
"10165","宁波洁美日化科技有限公司","新光天地北侧华贸公寓19号会所二层","91330281309090104A","黄树杰","黄树杰","赵玉城","浙江省宁波市余姚市临山镇临城村一区9号","粉单元；（具体产品类别见副本）","余姚市市场监督管理局","俞世杰，殷明","浙妆20180015","浙江省食品药品监督管理局","陈书来","2018-02-28","2023-02-27"
"10166","浙江崇山生物制品有限公司","南湖南路15号院5号楼1-3层","9133011032822020XA","张智武","张智武","宋灵杰","浙江省杭州市余杭区余杭经济技术开发区新颜路22号201A","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品（具体产品类别见副本）","杭州市市场监督管理局、杭州市余杭区市场监督管理局","杨文达，庄蓓蓓，金伟","浙妆20160336","浙江省食品药品监督管理局","陈时飞","2018-03-20","2021-12-28"
"10167","开化县妍迪日用品有限公司","和平里东街14区","91330824684533245C","吕国安","李健","吕国安","浙江省衢州市开化县池淮镇工业功能区","蜡基单元（具体产品类别见副本）","开化县市场监督管理局","江芹张宗红","浙妆20160160","浙江省食品药品监督管理局","陈时飞","2016-11-21","2020-03-22"
"10168","浙江颜雪化妆品有限公司","宋庄镇小堡村北街18号","91330782717600425M","何光明","何光明","傅振华","浙江省金华市义乌市银海路1329号","蜡基单元；粉单元；膏霜乳液单元；气雾剂及有机溶剂单元（具体产品类别见副本）","义乌市市场监督管理局","黄凌云施鸿毅","浙妆20160048","浙江省食品药品监督管理局","陈时飞","2016-10-09","2021-08-01"
"10169","杭州圣石科技有限公司","紫竹院南路外文文化创意园","91330101782360325W","石磊","石磊","汪帆","浙江省杭州市经济技术开发区白杨街道10号大街（东）168号5幢三楼","一般液态单元；（具体产品类别见副本）","杭州市市场监督管理局、杭州市市场监督管理局经济技术开发区分局","钱江，韩璐","浙妆20180033","浙江省食品药品监督管理局","陈书来","2018-05-08","2023-05-07"
"10170","金华市怡美莲化妆品厂","东三环中路59号富力双子座A座1楼","91330703680704414B","金祖栋","金祖栋","金健栋","浙江省金华市金东区金义都市经济开发区东塘路188号10幢1-2层","气雾剂及有机溶剂单元；（具体产品类别见副本）","金华市金东区市场监督管理局","周晓锋，叶晶","浙妆20180050","浙江省食品药品监督管理局","陈书来","2018-08-02","2023-08-01"
"10171","义乌市美蝶化妆品有限公司","万博苑7号楼王府井购物中心4层","91330782798550692R","吴璀林","吴璀林","朱文华","浙江省金华市义乌市义亭镇上鲍西塘村","一般液态单元；蜡基单元；粉单元；膏霜乳液单元（具体产品类别见副本）","义乌市市场监督管理局","李康杨志琴","浙妆20160235","浙江省食品药品监督管理局","陈时飞","2016-12-15","2019-06-28"
"10172","台州薇凯生物科技有限公司","月坛西街甲2号","30774027-3","游学秋","游学秋","薛树斌","浙江省台州市椒江区上金线6号4楼","一般液态单元（具体产品类别见副本）","台州市椒江区市场监督管理局","黄竹颖，张薇","浙妆20160046","浙江省食品药品监督管理局","陈时飞","2016-08-01","2021-07-31"
"10173","章华化妆品科技有限公司","复兴门内大街101号百盛购物中心北楼10层","91330000571716192U","章旦红","陈金良","成晓松","浙江省杭州市大江东产业集聚区长福杭路827号","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；（具体产品类别见副本）","杭州市市场监督管理局、杭州大江东产业集聚区市场与安全生产监督管理局","黄英，饶忆恬","浙妆20170013","浙江省食品药品监督管理局","陈时飞","2017-09-29","2022-02-19"
"10174","浙江丽芙秀化妆品有限公司","科学院南路2号院1号楼融科资讯大厦B2","91330782078692238U","黄精钢","黄精钢","邱天明","浙江省金华市义乌市佛堂镇大士路67号","一般液态单元；气雾剂及有机溶剂单元；膏霜乳液单元；（具体产品类别见副本）","义乌市市场监督管理局","朱泮晓，吴涛","浙妆20180009","浙江省食品药品监督管理局","陈书来","2018-02-07","2023-02-06"
"10175","东阳市炫彩化妆品有限公司","北河沿大街159-2号","91330783MA29MJPHPT","马国平","马国平","郭江英","浙江省金华市东阳市白云街道西城工业园区浙江省东阳市紫洋服饰有限公司四楼","气雾剂及有机溶剂单元；（具体产品类别见副本）","东阳市市场监督管理局","李华东，程亚江","浙妆20170052","浙江省食品药品监督管理局","陈时飞","2017-12-27","2022-12-26"
"10176","浙江蓝梦化妆品有限公司","光华路15号伯豪瑞廷3层","331003000012564","朱亚辉","王冬林","朱哲","浙江省台州市黄岩区北城开发区北院大道16、18号","一般液态单元；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；粉单元；（具体产品类别见副本）","黄岩区市场监督管理局","金滔，潘苗初","浙妆20160345","浙江省食品药品监督管理局","陈时飞","2016-12-30","2021-12-29"
"10177","金华市康芙特化妆品有限公司","神路街39号","79648705-2","张家敏","张家敏","王建英","浙江省金华市人民西路550号人民医院内","一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品（具体产品类别见副本）","金华市婺城区市场监督管理局","吕一强董生法","浙妆20160031","浙江省食品药品监督管理局","陈时飞","2016-06-28","2021-06-27"
