"9726","义乌市赤心堂统一药房有限公司","喇叭沟门孙栅子村西李营7号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-14-07-0640","金华市市场监督管理局","2016-04-13","2021-04-12"
"9727","湖州吴兴新锦山强生药房","宋翟路","中药材、中药饮片、中成药、化学原料药及其制剂、抗生素原料药及其制剂、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","C-ZJ-14-05-0328","湖州市食品药品监督管理局","2013-07-15","2018-07-14"
"9728","桐庐神农药房古荡分店","管庄路京客隆北200米红路灯西40米","中药材、中药饮片","浙DB5717918","杭州市市场监督管理局","2013-10-24","2018-10-23"
"9729","东阳市方圆大药房连锁有限公司东街连锁药店","林翠路倚林佳园小区内会所餐厅","中药材、中药饮片","C-ZJ-17-07-0184","金华市市场监督管理局","2018-03-20","2023-03-19"
"9730","温州市同宇堂药店","西大望路甲23号珠江帝景2号楼110号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","C-ZJ-15-03-0203","温州市市场监督管理局","2016-02-05","2019-12-03"
"9731","杭州为诚人家医药连锁有限公司锦绣公寓连锁店","金宝街50号-1号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙CB0131033","杭州市市场监督管理局","2014-12-04","2019-12-03"
"9732","玉环县众福堂药品零售有限公司芦浦药店","建国门内大街28号民生金融中心C座3F","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","C-ZJ-15-10-0428","台州市市场监督管理局","2013-01-17","2018-01-16"
"9733","金华市泰来医药双馨路连锁店","首都机场路89号5-13","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素、医疗用毒性药品","C-ZJ-14-07-1126","金华市市场监督管理局","2017-06-13","2019-11-05"
"9734","杭州华东武林大药房有限公司上塘路分店","东四十四条75号","中药材、中成药、中药饮片、化学原料药、化学药制剂、抗生素原料药、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙CB0118009","杭州市市场监督管理局","2012-11-12","2017-11-11"
"9735","义乌市前洪方圆医药有限公司","劲松地铁站c口旁劲松大厦四层","处方药与非处方药:中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品","C-ZJ-13-07-0141","金华市市场监督管理局","2014-06-19","2019-06-18"
"9736","东阳市爱心大药房连锁有限公司永康长城南路店","甘露园南里25号尚街购物中心3层","体外诊断试剂","C-ZJ-15-07-0197","金华市市场监督管理局","2017-03-06","2020-09-14"
"9737","安吉东方药房","城南街道南口路29号L3-037-1","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","C-ZJ-14-05-0063","湖州市食品药品监督管理局","2013-02-19","2018-02-18"
"9738","浦江县恒生药房连锁有限公司人民西路店","霄云路26号","中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","C-ZJ-14-07-1026","金华市市场监督管理局","2012-11-27","2017-11-26"
"9739","宏冠生物药业有限公司","中关村北二条13号平房D-18号","处方药与非处方药:中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品","ZJ20170080","浙江省食品药品监督管理局","2014-06-19","2019-06-18"
"9740","老百姓大药房连锁（浙江）有限公司杭州百田巷店","通惠河南路雅世杰商务会馆北侧西行30米","中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、精神药品(限第二类)、体外诊断试剂、蛋白同化制剂、肽类激素、医疗用毒性药品","C-ZJ-17-01-0124","杭州市市场监督管理局","2014-11-19","2019-11-18"
"9741","杭州同达大药房有限公司","顺沙路京汉美食街南口赏时南侧","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙DA5717750","杭州市市场监督管理局","2014-12-22","2019-12-21"
"9742","杭州怡生堂大药房连锁有限公司莲花连锁店","双井双花园南里2区13号楼商业4号","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素原料药、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙CB0115022","建德市市场监督管理局","2017-10-23","2019-05-04"
"9743","平阳县益心药品零售有限公司","山湖路青龙湖公园","处方药与非处方药:中药饮片(限品种)、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、（不包含冷藏冷冻药品）","C-ZJ-15-03-0352","温州市市场监督管理局","2014-12-09","2019-09-16"
"9744","杭州布衣家药房有限公司春天家园店","天通苑西二区北门16号楼","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、精神药品(限第二类)、蛋白同化制剂、肽类激素(以上均不包含冷藏冷冻药品)","C-ZJ-18-01-0262","杭州市市场监督管理局","2013-05-13","2018-05-12"
"9745","东阳市爱心大药房连锁有限公司湖溪店","团结路隆丰大街庞各庄众美城9号楼103室","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品，（以上均不含冷藏冷冻药品）","C-ZJ-14-07-0279","金华市市场监督管理局","2017-03-20","2019-07-27"
"9746","绍兴嘉年堂健康管理有限公司","望花路3号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","C-ZJ-16-06-0084","绍兴市食品药品监督管理局","2016-12-26","2020-05-28"
"9747","海宁市许村康顺大药房","金城坊街1号2层-6室","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-15-04-0474","嘉兴市市场监督管理局","2012-11-12","2017-11-11"
"9748","浙江越新医药连锁有限公司茶市店","百子湾路16号百子园4号楼底商","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-17-06-0035","绍兴市市场监督管理局","2017-06-19","2020-07-16"
"9749","杭州江海药店有限公司","什刹海野鸭岛码头","中药材、抗生素制剂、化学药制剂、生物制品、第二类精神药品、生化药品、中药饮片、化学原料药、中成药、蛋白同化制剂、肽类激素","浙DA0101678","杭州市市场监督管理局","2013-05-02","2018-05-01"
"9750","桐乡市梧桐颐寿堂医药星康连锁店","四合路1号","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、蛋白同化制剂、肽类激素","C-ZJ-15-04-0323","嘉兴市市场监督管理局","2015-01-28","2020-01-27"
"9751","杭州现代大药房有限公司","阳坊镇西贯市村后街4号","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药、体外诊断试剂、蛋白同化制剂、肽类激素","浙DB5717416","杭州市市场监督管理局","2017-11-22","2020-01-12"
"9752","义乌市康顺医药连锁有限公司湖塘新村分店","西半壁店村463号","体外诊断试剂","C-ZJ-15-07-0231","金华市市场监督管理局","2013-03-07","2018-03-06"
"9753","杭州市江干区学士药房","芳草地西街11号小白楼","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙DA5710039","杭州市江干区市场监督管理局","2016-02-03","2021-02-02"
"9754","温岭市百信药房","外交部南街8号京华豪园1楼","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素原料药及制剂、生化药品、生物制品","C-ZJ-14-10-0302","台州市食品药品监督管理局","2016-09-13","2019-05-04"
"9755","建德市强身药店连锁有限公司新安门店","长虹东路旭辉天地2号楼底商","中药材、中药饮片、中成药，(以上均不包含冷藏冷冻药品)","浙CB0101004","杭州市市场监督管理局","2013-04-26","2018-04-25"
"9756","永嘉县一春药品零售有限公司","北坞村路23号北坞创新园2号楼","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-15-03-0188","温州市市场监督管理局","2016-08-22","2019-12-30"
"9757","海盐县健民大药房有限公司石泉药店","万达金街A3-118","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素","C-ZJ-14-04-0604","嘉兴市市场监督管理局","2014-11-12","2019-11-11"
"9758","湖州吴兴新华明大药房","小汤山镇大柳树村153号","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","C-ZJ-18-05-0081","湖州市食品药品监督管理局","2014-10-30","2019-10-29"
"9759","温岭市沈氏大药房","东城鼓楼东大街28号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品(以上均不包含冷藏冷冻药品)","C-ZJ-15-10-0083","台州市食品药品监督管理局","2016-07-26","2021-07-25"
"9760","国药控股附益大药房温州有限公司","管庄乡杨闸环岛路北300米","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","C-ZJ-15-03-0080","温州市市场监督管理局","2018-03-26","2019-10-29"
"9761","义乌市康顺医药连锁有限公司稠江象山村分店","顺源街牛王庙2号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-17-07-0099","金华市市场监督管理局","2017-12-11","2022-12-10"
"9762","宁海县博仁大药房","大望路东郎创意产业园","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","C-ZJ-15-02-0745 ","宁波市市场监督管理局","2014-08-18","2019-08-17"
"9763","杭州临安吴越老百姓大药房有限公司迎宾店","安翔路长空院内","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙CB5715106","杭州市市场监督管理局","2017-09-26","2019-11-24"
"9764","兰溪市黄店太和堂医药零售有限公司","火沙路香蜜湾小区一号楼101室","中药材、中药饮片","C-ZJ-14-07-0935","金华市食品药品监督管理局","2016-01-13","2020-08-04"
"9765","海盐县健民大药房有限公司为民药店","玉桥街道潞阳桥西路花石匠东区旁","中药材、中药饮片","C-ZJ-14-04-0559","嘉兴市市场监督管理局","2014-03-10","2019-03-09"
"9766","宁海县林飞大药房有限公司","珠江罗马嘉园57号楼702室","中药材、中药饮片","C-ZJ-15-02-0298 ","宁波市市场监督管理局","2017-09-05","2022-09-04"
"9767","浙江尖峰药业有限公司","恒惠路建外SOHO西区11号楼1109室","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","ZJ20180050","浙江省食品药品监督管理局","2012-11-19","2017-11-18"
"9768","湖州百姓缘药品零售连锁有限公司前村店","东三环中路1号","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、蛋白同化制剂、肽类激素","C-ZJ-17-05-0074","湖州市食品药品监督管理局","2014-10-24","2019-10-23"
"9769","湖州南浔华圣医药望津大药房","花乡奥莱村","中成药、化学药制剂、抗生素制剂、生化药品、生物制品","C-ZJ-15-05-0083","湖州市食品药品监督管理局","2014-05-05","2019-05-04"
"9770","诸暨市天越药店有限公司","金宝街东段路北小雅胡同62号","中药材、中药饮片","C-ZJ-14-06-0045","绍兴市食品药品监督管理局","2017-12-08","2022-08-13"
"9771","杭州安和大药房有限公司","东四环中路37号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙DA5717741","杭州市市场监督管理局","2016-02-22","2021-02-21"
"9772","嘉善县百姓缘药品零售有限公司解放西路店","王府井银泰in88五层","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素","C-ZJ-15-04-0600","嘉兴市食品药品监督管理局","2017-04-07","2019-09-09"
"9773","浙江亚太药业股份有限公司","李桥镇右堤路东方太阳城南门南70米","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","ZJ20150086","浙江省食品药品监督管理局","2017-09-07","2021-02-21"
"9774","金华市千方医药有限公司","新天地31号楼底商","中成药、中药材、中药饮片、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素","A-ZJ15-034","浙江省食品药品监督管理局","2013-04-08","2018-04-07"
"9775","浙江德弘大药房连锁有限公司长河连锁店","北新桥头条9号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、第二类精神药品、蛋白同化制剂、肽类激素，(以上均不包含冷藏冷冻药品)","浙CB5717807","杭州市市场监督管理局","2014-07-28","2019-07-27"
"9776","金华市太和堂医药连锁有限公司金瓯路店","马池口亭子庄村亭百路北口","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","C-ZJ-17-07-0115","金华市市场监督管理局","2014-12-10","2019-02-17"
"9777","义乌春萱堂药业有限公司","流村镇环岛南侧北流村中心大槐树南50米","中药材、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、精神药品(限第二类)","C-ZJ-15-07-0425","金华市市场监督管理局","2013-01-06","2018-01-05"
"9778","杭州益龙大药房东湖北路分店","双清路85号","化学药制剂、化学原料药、抗生素原料药及制剂、生化药品、生物制品","C-ZJ-17-01-0049","杭州市市场监督管理局","2013-01-29","2018-01-28"
"9779","浙江康恩贝制药股份有限公司","北七家镇蓬莱苑1号楼","中药材、中药饮片，(以上均不包含冷藏冷冻药品)","ZJ20150124","浙江省食品药品监督管理局","2018-02-26","2023-02-25"
"9780","宁波市镇海区福元药房","丰管路西国贸大酒店内","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-16-02-0170 ","宁波市市场监督管理局","2015-12-21","2020-11-18"
"9781","湖州康福药业有限公司旧馆分店","小堡北街241号","生物制品;蛋白同化制剂（仅限生物制品）;肽类激素（仅限生物制品）；毒性药品（限注射用A型肉毒毒素）","C-ZJ-14-05-0283","湖州市食品药品监督管理局","2014-10-21","2019-10-20"
"9782","兰溪市葆生堂药店","甘露园南里25号尚街购物中心3层","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、第二类精神药品","c-zj-14-07-1268","金华市市场监督管理局","2018-03-16","2020-03-11"
"9783","杭州仁安大药房有限公司","大翔凤胡同24号","处方药与非处方药:中药材、中成药、化学药制剂、抗生素制剂、生化药品","浙DA5717898","杭州市西湖区市场监督管理局","2018-02-06","2023-02-05"
"9784","义乌市济春太和堂医药零售有限公司","欣宁街15号荟聚购物中心3楼","生物制品","C-ZJ-14-07-0878","金华市市场监督管理局","2015-03-03","2020-03-02"
"9785","杭州临安康锐药房有限公司衣锦店","安泰大街中粮祥云小镇九号院九号楼303室","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙CB0125002","杭州市市场监督管理局","2014-03-10","2019-03-09"
"9786","仙居县柒捌玖平民大药房","新街口大街板桥二条15号","中药材、中药饮片","C-ZJ-15-10-0440","台州市食品药品监督管理局","2015-04-17","2020-04-16"
"9787","浙江宝康医药有限公司","新国展中粮祥云小镇六号院九号楼203室","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素原料药及其制剂、生化药品、生物制品、麻醉药品、精神药品、疫苗、体外诊断试剂、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","A-ZJ19-044","浙江省药品监督管理局","2012-07-24","2017-07-23"
"9788","缙云县百好大药房有限公司大源店","新国展南门对面荣祥商业街800-101号","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","C-ZJ-16-11-0040","丽水市市场监督管理局","2016-11-21","2019-12-04"
"9789","浙江英特怡年药房连锁有限公司杭州古荡店","德胜门西大街甲56号","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素原料药及制剂、生化药品、生物制品、蛋白同化制剂、肽类激素","浙CB5717909","杭州市西湖区市场监督管理局","2014-09-24","2019-09-23"
"9790","绍兴市柯桥区泽西药房有限公司","安四路黄花城村黄花城水长城旁","生物制品、蛋白同化制剂、肽类激素","C-ZJ-14-06-0135","绍兴市市场监督管理局","2016-11-07","2020-01-20"
"9791"," 金华市太和堂医药连锁有限公司武义东皋连锁店","亦庄卡尔生活馆南门3号老家肉饼楼下","体外诊断试剂","C-ZJ-18-07-0044","金华市市场监督管理局","2017-01-09","2020-05-21"
"9792","浙江延福堂医药连锁有限公司","东三环北路南银大厦后侧，雨花咖啡旁二楼","中药材、中药饮片","B-ZJ-14-07-019","金华市市场监督管理局","2015-11-09","2019-05-04"
"9793","苍南泓康堂医药有限公司","东四四条甲82号","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、医疗用毒性药品","C-ZJ-17-03-0022","温州市市场监督管理局","2015-01-30","2020-01-29"
"9794","金华市江南药都医药连锁有限公司义乌南门街分店","德胜门内大街羊房胡同23号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","C-ZJ-15-07-0361","金华市市场监督管理局","2016-11-01","2020-10-27"
"9795","嘉善县百姓缘药品零售有限公司洪溪店","青年路与朝阳北路交口南100米佳忆.青年汇4层","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、精神药品、疫苗、体外诊断试剂、蛋白同化制剂、肽类激素、麻醉药品","C-ZJ-15-04-0597","嘉兴市食品药品监督管理局","2012-07-31","2017-07-30"
"9796","杭州永宏堂大药房有限公司保利东湾分公司","北苑东路中国铁建广场B座105-106","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙DB0101781","杭州市市场监督管理局","2015-07-28","2020-07-27"
"9797","浙江延福堂医药连锁有限公司柳城北门药店","西安门大街75号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-15-07-0017","金华市市场监督管理局","2016-02-15","2020-08-23"
"9798","义乌市济民医药连锁有限公司凯吉路分店","采育镇大皮营三村福西街115号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品，(以上均不包含冷藏冷冻药品)","C-ZJ-17-07-0064","金华市市场监督管理局","2017-11-21","2020-03-08"
"9799","浙江仙居仙乐药业有限公司","大角生活广场《瑞成广场》南门一层","中药材、中药饮片、中成药、化学原料药及其制剂、抗生素原料药及其制剂、生化药品、生物制品","ZJ20140010","浙江省食品药品监督管理局","2014-02-14","2019-02-13"
"9800","宁波海尔施医药有限责任公司","李桥镇右堤路明利平价超市对面","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","A-ZJ14-096","浙江省食品药品监督管理局","2018-02-11","2019-06-28"
"9801","宁波柏年康成大药房有限公司北仑分公司","青年路西里3号院10号楼1层F1-15","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-18-02-0176","宁波市市场监督管理局","2014-12-12","2019-12-11"
"9802","温州市乾宁斋药业有限公司","新华西街58号院西门金街B区1-276","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","A-ZJ17-002","浙江省食品药品监督管理局","2013-11-05","2018-11-04"
"9803","义乌市康顺医药连锁有限公司金华低田分店","亚运村大屯路金泉家园西门6号楼104室","体外诊断试剂","C-ZJ-17-07-0162","金华市市场监督管理局","2013-02-17","2018-02-16"
"9804","杭州益万家药房连锁有限公司红丰店","阜成门内大街97号","中药材、中药饮片","浙CB0127058","杭州市余杭区市场监督管理局","2017-08-08","2022-08-07"
"9805","宁波美诺华天康药业有限公司","蓑衣胡同23号院","中药材、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、第二类精神药品","ZJ20170077","浙江省食品药品监督管理局","2014-12-22","2019-12-21"
"9806","台州市黄岩沁沁大药房","南四环西路186号汉威国际广场一区1号楼M层西侧","中药材、中药饮片","C-ZJ-14-10-0119","台州市食品药品监督管理局","2016-12-08","2019-08-18"
"9807","浙江宏英医药有限公司","西山口地铁站南行200米（北大分校南行50米）","中药材、中成药、中药饮片、化学药制剂、抗生素制剂、生化药品、化学原料药、生物制品、精神药品（限第二类）、医疗用毒性药品、蛋白同化制剂、肽类激素","A-ZJ16-012","浙江省食品药品监督管理局","2012-12-20","2017-12-19"
"9808","湖州百姓缘药品零售连锁有限公司适园路店","青春路北口供电局对面","中药材、中药饮片","C-ZJ-17-05-0030","湖州市食品药品监督管理局","2016-01-05","2021-01-04"
"9809","浙江天一堂药店连锁有限公司中山路店","华源四里甲5号楼","中药材、中药饮片","B-ZJ-18-07-003","金华市市场监督管理局","2015-09-28","2020-09-27"
"9810","东阳市方圆大药房连锁有限公司湖莲西街连锁药店","交道口南大街秦老胡同20号","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","C-ZJ-16-07-0065","金华市市场监督管理局","2018-01-09","2019-03-09"
"9811","浙江振和大药房连锁有限公司民生店","东四环泛海国际","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、第二类精神药品、医疗用毒性药品(以上均不包含冷藏冷冻药品)","浙CB5717672","富阳市市场监督管理局","2016-03-01","2019-12-21"
